Device_ID,Device_Type,Purchase_Date,Age,Manufacturer,Model,Country,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class,Maintenance_Report
MD04891,MRI Scanner,2013-11-18,12,ScanPro,Model-500,UK,4115.910544872346,1.6452120077737418,5,1,1,Routine check completed; battery wear observed during diagnostics. log cleaned routine reset
MD01249,CT Scanner,2014-01-25,11,UltraMed,Model-650,Japan,9270.01261545497,5.607265737116564,2,2,2,Routine check completed; sensor misalignment observed during diagnostics. component issue driver update applied
MD05369,CT Scanner,2018-03-02,7,MedEquip,Model-550,UK,12195.469734035809,3.7722071951993175,5,1,2,Component firmware update after detecting software crash; functionality restored. reviewed logs average severity report
MD00803,X-Ray Machine,2022-03-18,3,ImagingTech,Model-500,USA,15995.720624375826,6.971075662761893,1,3,3,System performance degraded due to abnormal sound; mitigation via inspection. critical failure sensor replacement
MD02563,X-Ray Machine,2019-08-17,6,ImagingTech,Model-400,Italy,1186.8741262240692,7.616028906264236,2,0,2,sensor misalignment caused operational delay; software patch initiated. reviewed logs non-critical warning
MD04002,CT Scanner,2019-06-04,6,ScanPro,Model-600,USA,14919.767514783603,11.750485522531193,2,0,2,overheating caused operational delay; component upgrade initiated. component issue non-critical warning
MD02852,Infusion Pump,2021-11-04,4,UltraMed,Model-650,Japan,16514.05748135612,8.92875935928123,3,0,2,System performance degraded due to software crash; mitigation via replacement. moderate delay average severity report
MD05231,X-Ray Machine,2022-10-28,3,ImagingTech,Model-250,UK,810.9489333701316,7.610719583836918,4,0,3,Component software patch after detecting abnormal sound; functionality restored. sensor replaced urgent inspection needed
MD02594,X-Ray Machine,2014-12-12,11,ImagingTech,Model-250,Canada,6400.366380897755,27.409456504183584,2,6,3,System performance degraded due to overheating; mitigation via component upgrade. data loss system crash
MD04274,PET Scanner,2022-12-27,3,MedEquip,Model-350,France,11146.11107073636,2.2514283271717983,3,1,2,data lag caused operational delay; firmware update initiated. reviewed logs performance warning
MD00558,Defibrillator,2018-09-30,7,RescueTech,Model-450,Canada,9719.918738672584,8.989427345133853,4,0,3,overheating caused operational delay; component upgrade initiated. critical failure sensor replacement
MD02912,Defibrillator,2022-04-08,3,UltraMed,Model-450,Canada,8635.979929035359,8.315218391411628,2,3,2,abnormal sound caused operational delay; replacement initiated. reviewed logs driver update applied
MD00679,X-Ray Machine,2021-08-08,4,MedEquip,Model-650,Italy,15688.099494687132,16.109294831751384,5,1,3,Component inspection after detecting overheating; functionality restored. reboot failed emergency shutdown
MD02524,CT Scanner,2022-02-17,3,CardioSync,Model-150,UK,9425.488793732982,14.771592676440802,2,2,3,Component firmware update after detecting abnormal sound; functionality restored. reboot failed urgent inspection needed
MD00367,Infusion Pump,2024-02-08,1,ImagingTech,Model-250,France,4983.268043958368,6.741329937687227,2,4,2,voltage spike caused operational delay; system reset initiated. reviewed logs driver update applied
MD00449,PET Scanner,2020-03-28,5,CardioSync,Model-100,Japan,10159.518285240323,3.6014827640624523,3,3,1,circuit failure caused operational delay; firmware update initiated. log cleaned minor issue
MD00006,Infusion Pump,2021-08-29,4,CardioSync,Model-200,Canada,7872.608087332373,3.120902741385517,1,2,2,System performance degraded due to abnormal sound; mitigation via replacement. component issue average severity report
MD00971,CT Scanner,2022-02-04,3,UltraMed,Model-650,USA,6868.197869724095,3.495137319162388,2,0,1,Component inspection after detecting sensor misalignment; functionality restored. software reset system check passed
MD04739,MRI Scanner,2013-12-23,12,UltraMed,Model-150,USA,13033.226973544151,15.32070908442556,2,3,3,Component software patch after detecting software crash; functionality restored. data loss hardware fault
MD03464,MRI Scanner,2015-07-31,10,ImagingTech,Model-300,France,-262.3266765209387,4.478811674853353,2,3,2,software crash caused operational delay; software patch initiated. moderate delay non-critical warning
MD01532,MRI Scanner,2015-07-25,10,UltraMed,Model-150,USA,14918.618430354729,19.788053301671013,4,1,3,sensor misalignment caused operational delay; system reset initiated. critical failure critical failure
MD03208,Defibrillator,2014-03-05,11,UltraMed,Model-650,Canada,3232.19685674801,8.723542612642435,5,3,1,circuit failure caused operational delay; firmware update initiated. log cleaned log file cleared
MD01541,Infusion Pump,2018-03-14,7,RescueTech,Model-550,Japan,5972.822901355836,10.02241018988874,3,4,1,Routine check completed; voltage spike observed during diagnostics. log cleaned minor issue
MD03124,Defibrillator,2017-08-17,8,UltraMed,Model-400,France,17105.10490752667,17.846438514070815,2,0,3,abnormal sound caused operational delay; software patch initiated. data loss sensor replacement
MD01872,PET Scanner,2021-09-11,4,ScanPro,Model-350,Canada,12818.067500401008,9.60529374979995,2,2,2,Routine check completed; sensor misalignment observed during diagnostics. reviewed logs non-critical warning
MD03552,Infusion Pump,2014-10-24,11,ScanPro,Model-300,USA,6257.515678103732,12.612486577482883,2,3,2,abnormal sound caused operational delay; recalibration initiated. driver update moderate delay
MD04796,MRI Scanner,2019-09-24,6,MedEquip,Model-250,Canada,16611.224593377905,10.413786563101166,2,3,3,Routine check completed; overheating observed during diagnostics. reboot failed critical malfunction
MD04293,MRI Scanner,2016-10-11,9,CardioSync,Model-650,Canada,-906.5738478873052,2.046572819384652,1,1,2,data lag caused operational delay; recalibration initiated. driver update non-critical warning
MD02892,Infusion Pump,2016-11-19,9,CardioSync,Model-250,Canada,-2313.782561310274,17.19670299730358,2,2,2,Component software patch after detecting voltage spike; functionality restored. reviewed logs average severity report
MD03084,CT Scanner,2020-05-17,5,MedEquip,Model-550,Italy,6265.597690326232,6.9804024862536505,5,1,2,System performance degraded due to sensor misalignment; mitigation via replacement. moderate delay average severity report
MD03339,Infusion Pump,2017-01-26,8,ScanPro,Model-200,Italy,-746.309240319368,10.989641638552529,4,0,3,System performance degraded due to abnormal sound; mitigation via software patch. reboot failed system crash
MD04371,PET Scanner,2019-07-06,6,RescueTech,Model-650,UK,24964.686104045275,12.977078058799432,4,2,3,System performance degraded due to battery wear; mitigation via inspection. sensor replaced critical malfunction
MD00023,MRI Scanner,2017-11-07,8,ScanPro,Model-250,Italy,10816.503944191589,3.064348095450428,5,1,2,Component software patch after detecting voltage spike; functionality restored. component issue moderate delay
MD05441,MRI Scanner,2014-03-08,11,MedEquip,Model-400,UK,19703.856055272587,24.092312970877973,1,3,3,Routine check completed; abnormal sound observed during diagnostics. reboot failed high priority failure
MD03348,Defibrillator,2020-11-01,5,ScanPro,Model-350,UK,1320.958729826279,2.2734993108875465,5,1,1,battery wear caused operational delay; inspection initiated. log cleaned low priority fault
MD04205,PET Scanner,2014-11-05,11,CardioSync,Model-200,France,10816.357738450124,3.55044187972499,2,1,2,System performance degraded due to circuit failure; mitigation via system reset. reviewed logs component review
MD02648,CT Scanner,2016-09-14,9,MedEquip,Model-200,USA,2471.106430528685,5.942310927830165,2,2,1,System performance degraded due to sensor misalignment; mitigation via firmware update. software reset system check passed
MD03856,Infusion Pump,2019-07-30,6,ImagingTech,Model-150,Japan,6650.873913781191,6.896751709667416,3,1,1,battery wear caused operational delay; recalibration initiated. quick fix log file cleared
MD03510,X-Ray Machine,2022-01-08,3,MedEquip,Model-550,UK,2027.073073159824,4.806610782667254,4,4,1,System performance degraded due to battery wear; mitigation via recalibration. minor issue log file cleared
MD00991,MRI Scanner,2015-04-04,10,CardioSync,Model-500,Canada,6830.64843064316,7.6758597641698225,5,4,1,Routine check completed; overheating observed during diagnostics. minor issue routine reset
MD02478,PET Scanner,2017-02-10,8,RescueTech,Model-450,UK,6163.865211405688,8.72934625818933,1,2,1,battery wear caused operational delay; inspection initiated. software reset temporary glitch
MD04017,Defibrillator,2024-02-10,1,MedEquip,Model-450,USA,9774.830696621664,22.825054199542357,1,6,3,Component system reset after detecting software crash; functionality restored. reboot failed urgent inspection needed
MD04489,MRI Scanner,2021-06-04,4,ScanPro,Model-500,France,15061.611191588288,30.322284103950345,3,1,3,overheating caused operational delay; software patch initiated. reboot failed sensor replacement
MD04917,PET Scanner,2019-11-03,6,MedEquip,Model-200,Italy,11002.05740146864,27.71818111697451,5,5,3,abnormal sound caused operational delay; inspection initiated. critical failure critical malfunction
MD04699,X-Ray Machine,2015-09-06,10,MedEquip,Model-500,Canada,3423.150187687303,15.671504504024025,2,1,3,System performance degraded due to overheating; mitigation via software patch. reboot failed high priority failure
MD03458,X-Ray Machine,2022-06-06,3,MedEquip,Model-650,France,4684.046620265466,14.66809790525967,1,2,3,Routine check completed; sensor misalignment observed during diagnostics. reboot failed hardware fault
MD03973,X-Ray Machine,2014-09-02,11,MedEquip,Model-550,Japan,16246.27227876364,20.065692439524742,5,5,3,System performance degraded due to battery wear; mitigation via system reset. critical failure critical malfunction
MD05323,Defibrillator,2024-03-23,1,ImagingTech,Model-650,France,10434.525500608384,3.523953979063684,5,3,2,Routine check completed; voltage spike observed during diagnostics. component issue average severity report
MD00888,X-Ray Machine,2017-03-29,8,MedEquip,Model-500,USA,25052.70138730669,9.864644189357794,3,5,3,System performance degraded due to sensor misalignment; mitigation via firmware update. sensor replaced high priority failure
MD04669,Defibrillator,2016-11-02,9,MedEquip,Model-450,France,4485.167931879718,10.463795880594748,3,0,1,data lag caused operational delay; inspection initiated. quick fix stable condition
MD00817,Defibrillator,2019-08-15,6,ImagingTech,Model-550,Japan,9092.22619414,11.58811744562639,5,2,2,Routine check completed; sensor misalignment observed during diagnostics. driver update performance warning
MD03034,MRI Scanner,2019-10-05,6,CardioSync,Model-350,Japan,7519.07912375647,9.327915570860789,1,1,1,System performance degraded due to battery wear; mitigation via system reset. log cleaned low priority fault
MD00610,PET Scanner,2019-01-23,6,CardioSync,Model-350,UK,4324.677762672615,6.996349481087947,5,1,1,System performance degraded due to voltage spike; mitigation via software patch. software reset low priority fault
MD00977,Infusion Pump,2015-01-16,10,CardioSync,Model-350,France,8071.626157201771,6.900558774755535,4,1,2,Routine check completed; overheating observed during diagnostics. component issue non-critical warning
MD01780,PET Scanner,2017-11-10,8,ScanPro,Model-300,UK,13163.569740432593,31.393270519069336,1,1,3,Component replacement after detecting sensor misalignment; functionality restored. reboot failed sensor replacement
MD04133,PET Scanner,2024-04-06,1,MedEquip,Model-300,France,9629.59772987698,11.285346184829516,3,4,2,System performance degraded due to sensor misalignment; mitigation via replacement. moderate delay driver update applied
MD02288,MRI Scanner,2014-12-09,11,ScanPro,Model-650,Canada,10603.012669080024,8.042081100331796,3,3,3,System performance degraded due to sensor misalignment; mitigation via firmware update. data loss system crash
MD05496,CT Scanner,2014-10-01,11,MedEquip,Model-150,UK,4554.1272044701645,5.751475076106543,3,1,1,Component inspection after detecting overheating; functionality restored. software reset stable condition
MD05180,X-Ray Machine,2016-07-15,9,UltraMed,Model-550,USA,4121.646112056151,3.771416009783221,5,7,2,Component firmware update after detecting data lag; functionality restored. reviewed logs performance warning
MD01502,Infusion Pump,2018-09-03,7,UltraMed,Model-600,USA,11971.819358014223,6.107861033286992,5,3,3,battery wear caused operational delay; recalibration initiated. reboot failed system crash
MD02821,PET Scanner,2020-08-07,5,UltraMed,Model-500,Italy,9300.583241694949,5.537164618228895,1,1,2,voltage spike caused operational delay; replacement initiated. component issue component review
